,name,industry_label_list,revenue,netIncome,equity,numEmployees,locationCity_list,stockSymbol,tradedAs_list,ceo_name_list,foundingDate,founded_list,revenue_usd
3882,Protiviti,Professional services,1260000000.0,,,5000,,,,,,,1260000000.0
3883,Putevi Srbije,Construction,284640000.0,,,1881,,,,,,,285294672.0
3884,Quikr,"Classified advertising,E-commerce,Internet,Marketplace,Renting",1500000000.0,,,5000,,,,,,,1500000000.0
3885,SAIPA,Automotive industry,7100000000.0,,,48000,,,,,,,7100000000.0
3886,SMTC Corporation,Electronics,296300000.0,,,2300,,,,,,,296300000.0
3887,Saft (company),Electric battery,694000000.0,,,4000,,,,,,,695596200.0
3888,Sainsbury's,Retail,29048000000.0,,,180000,,,,,,,33618708820.7106
3889,Quattor (company),Petrochemical,9000000000.0,,,2000,,,,,,,9000000000.0
3890,Quiñenco,Holding company,20000000000.0,,,69000,,,,,,,20000000000.0
3891,S&P Global,Financial services,8297000000.0,,,22500,,,,,,,8297000000.0
3892,SDB bank,Bank,72220000.0,,,1504,,,,,,,72220000.0
3893,Saffery Champness Chartered Accountants,Professional services,86870000.0,,,700,,,,,,,100539012.50534047
3894,Quadient,Technology,1140000000.0,,,5693,,,,,,,1142622000.0
3895,Salesforce,"Cloud computing,Consultant,Enterprise software",21250000000.0,,,56606,,,,,,,21250000000.0
3896,Savills,Real estate,1740.0,,,39000,,,,,,,2013.7893606457053
3897,SeAh Steel Holdings,Steel,9845885045.0,,,733,,,,,,,6939358.123213746
3898,Seiko Instruments,Electronics,51700.0,,,3234,,,,,,,351.7438908498507
3899,Sarrell Dental & Eye Centers,"Dentistry,Optometry",16100000.0,,,255,,,,,,,16100000.0
3900,Save Mart Supermarkets,Retail,4600000000.0,,,23000,,,,,,,4600000000.0
3901,Seabra Foods,Retail,53000000.0,,,2000,,,,,,,53000000.0
3902,Secretlab,Furniture,350000000.0,,,200,,,,,,,350000000.0
3903,Sensonor,Microelectromechanical systems,163900000.0,,,63,,,,,,,15886292.16308216
3904,Serena Software,"Application lifecycle management,Information technology management,Software",219000000.0,,,400,,,,,,,219000000.0
3905,Sam Ash Music,Musical instrument,360.0,,,995,,,,,,,360.0
3906,Santander Brasil,Financial services,28000000000.0,,,50578,,,,,,,28000000000.0
3907,Santander UK,Financial services,5420000000.0,,,25872,,,,,,,6272838123.390645
3908,Sartorius AG,"Laboratory,Medication",1.0,,,8125,,,,,,,1.0023
3909,Sealed Air,Conglomerate (company),4790000000.0,,,16500,,,,,,,4790000000.0
3910,Secora,Construction,150000000.0,,,97,,,,,,,14539010.521429677
3911,Salmat,Digital marketing,452800000.0,,,4000,,,,,,,452800000.0
3912,Savvis,Information technology,933000000.0,,,2440,,,,,,,933000000.0
3913,Sennheiser,Audio equipment,756700000.0,,,2801,,,,,,,758440410.0
3914,Saudi Telecom Company,Telecommunications,15700000000.0,,,17000,,,,,,,15700000000.0
3915,Zimmer (automobile),Automotive industry,25000000.0,,,175,,,,,,,25000000.0
3916,Accesso,"Amusement park,Culture,Entertainment,Leisure,Technology",118700000.0,,,518,,,,,,,118700000.0
3917,Acerinox,Steel,4500000000.0,,,7390,,,,,,,4510350000.0
3918,Acme Fresh Market,Grocery store,9500000.0,,,1485,,,,,,,9500000.0
3919,Adaro Energy,"Coal,Logistics,Power station,Water",3457000000.0,,,23000,,,,,,,3457000000.0
3920,Studio Retail Group,"Mail order,Retail",578.6,,,2700,,,,,,,669.6428299250604
3921,Academy Sports + Outdoors,Retail,4900000000.0,,,17000,,,,,,,4900000000.0
3922,Achronix,Semiconductor,100.0,,,200,,,,,,,100.0
3923,Štark,Manufacturing,95350000.0,,,1041,,,,,,,95569305.0
3924,SCOR SE,Financial services,16300000000.0,,,3028,,,,,,,16337490000.0
3925,Institute for Research in Economics and Business Administration,Research,65000000.0,,,60,,,,,,,6300237.892619527
3926,Winstar Communications,Telecommunications,445600000.0,,,3900,,,,,,,445600000.0
3927,ATEN International,Technology company,4898.0,,,1631,,,,,,,4898.0
3928,AbbVie,Biopharmaceutical,56197000000.0,,,47000,,,,,,,56197000000.0
3929,Advance Publications,Mass media,2400000000.0,,,12000,,,,,,,2400000000.0
3930,Aerolíneas Argentinas,Airline,1330000000.0,,,10657,,,,,,,1330000000.0
3931,Agility Logistics,"E-commerce,Facility management,Government contractor,Supply chain",5400000000.0,,,16000,,,,,,,5400000000.0
3932,Ahmad Tea,Drink,31960000.0,,,78,,,,,,,36988912.624273986
3933,Aichi Steel,Steel,2100000000.0,,,4773,,,,,,,2100000000.0
3934,Aichi Steel,Steel,236000000000.0,,,4773,,,,,,,1605639424.382297
3935,Deluxe Corporation,Corporate services,1800000000.0,,,6500,,,,,,,1800000000.0
3936,Dessau (engineering),Engineering,750000000.0,,,4800,,,,,,,750000000.0
3937,Deva Holding A.S.,Health care,250.0,,,2300,,,,,,,250.0
3938,EDP Renováveis,Renewable energy,1697000000.0,,,1388,,,,,,,1700903100.0
3939,EQT,Petroleum industry,3058000000.0,,,624,,,,,,,3058000000.0
3940,ERM (consultancy),Professional services,1054.0,,,5500,,,,,,,1054.0
3941,Diligent Corporation,Software as a service,450000000.0,,,1800,,,,,,,450000000.0
3942,Electric Power Development Company,Electric power industry,706835.0,,,2366,,,,,,,4808.9921293782245
3943,Havanna (Argentine company),Food industry,3140.0,,,70,,,,,,,3140.0
3944,Heidelberger Druckmaschinen,"Engineering,Manufacturing",2500000000.0,,,11511,,,,,,,2505750000.0
3945,Edinburgh Woollen Mill,Retail,88700000.0,,,3579,,,,,,,102656963.38464026
3946,Edge Tech Corp,Computer memory,49500000.0,,,700,,,,,,,49500000.0
3947,Edgewell Personal Care,Personal care,2400000000.0,,,5900,,,,,,,2400000000.0
3948,Eesti Energia,Petroleum industry,880000000.0,,,5000,,,,,,,882024000.0
3949,Hargreaves Lansdown,Financial services,631000000.0,,,1700,,,,,,,730287980.7858851
3950,Elementis,Chemical substance,751300000.0,,,1600,,,,,,,751300000.0
3951,Heineken N.V.,Drink industry,23.0,,,85000,,,,,,,23.0529
3952,BWT (company),Water treatment,610040000.0,,,3300,,,,,,,611443092.0
3953,Lazard,Financial services,2566000000.0,,,3106,,,,,,,2566000000.0
3954,StoneX Group Inc.,Financial services,54140000000.0,,,3242,,,,,,,54140000000.0
3955,Lillehammer Olympiapark,Sports venue,56000000.0,,,50,,,,,,,5427897.261333746
3956,Linde plc,Chemical industry,27243000000.0,,,74207,,,,,,,27243000000.0
3957,Subway (restaurant),Restaurant,16100000000.0,,,5000,,,,,,,16100000000.0
3958,TrønderEnergi,Electric utility,844000000.0,,,500,,,,,,,81806165.86724432
3959,Tyler Technologies,Software,1086000000.0,,,5368,,,,,,,1086000000.0
3960,UXC,"Managed services,Outsourcing",685000000.0,,,3000,,,,,,,685000000.0
3961,Summit Bancorp,Bank,1266000000.0,,,8673,,,,,,,1266000000.0
3962,Synchrony Financial,Financial services,14800000000.0,,,16500,,,,,,,14800000000.0
3963,Trustmark (bank),Bank,189782000.0,,,2797,,,,,,,189782000.0
3964,UHY Hacker Young,Professional services,52100000.0,,,770,,,,,,,60297945.79864439
3965,Sun Communities,Real estate investment trust,1264000000.0,,,3146,,,,,,,1264000000.0
3966,Swiss Federal Railways,Rail transport,8988000000.0,,,33119,,,,,,,9084070182.514874
3967,Turku Repair Yard,Shipbuilding,18800000.0,,,58,,,,,,,18843240.0
3968,Ubiquiti,"Computer network,Energy",1016000000.0,,,843,,,,,,,1016000000.0
3969,The Greenbrier Companies,"Naval architecture,Rail transport",2800000000.0,,,12155,,,,,,,2800000000.0
3970,Ervia,Public utility,506.0,,,1300,,,,,,,507.1638
3971,Manganese Bronze Holdings,Automotive industry,74980000.0,,,274,,,,,,,86778118.54092816
3972,Old Dutch Foods,Snack,107000000.0,,,500,,,,,,,107000000.0
3973,DelSolar,"Photovoltaic system,Solar cell,Solar panel",241.0,,,810,,,,,,,241.0
3974,Mansour Group,Conglomerate (company),6000000000.0,,,60000,,,,,,,6000000000.0
3975,Switch and Data,Internet,171525.0,,,339,,,,,,,171525.0
3976,Ultimate Software,Software as a service,940100000.0,,,5144,,,,,,,940100000.0
3977,Gustav Gerster,Textile industry,40000000.0,,,450,,,,,,,40092000.0
3978,Bonjour Holdings,Retail,1.79,,,850,,,,,,,1.79
3979,Bouwfonds,Real estate,574000000.0,,,1487,,,,,,,575320200.0
3980,Gafisa,"Construction,Real estate",183700000.0,,,4500,,,,,,,183700000.0
3981,Blue Bird Corporation,Bus manufacturing,932000000.0,,,2160,,,,,,,932000000.0
3982,Brasfield & Gorrie,General contractor,3800000000.0,,,2400,,,,,,,3800000000.0
3983,Galderma,"Dermatology,Medication",2800000000.0,,,4600,,,,,,,2829928405.7678733
3984,Genuit,Pipe (fluid conveyance),398600000.0,,,3139,,,,,,,461319792.616884
3985,Bombardier Aviation,Aerospace manufacturer,7500000000.0,,,24350,,,,,,,7500000000.0
3986,Galenika a.d.,Pharmaceutical industry,55210000.0,,,887,,,,,,,55336983.0
3987,Boston Beer Company,Alcoholic drink,1.329,,,2128,,,,,,,1.329
3988,Hesteel Serbia,Steel,889510000.0,,,4908,,,,,,,891555873.0
3989,Lotte Kolson,Snack,2000000000.0,,,500,,,,,,,2000000000.0
3990,Louis Vuitton,Fashion,14000000000.0,,,19000,,,,,,,14032200000.0
3991,Hill-Rom,Medical device,2910000000.0,,,10000,,,,,,,2910000000.0
3992,Long Blockchain Corp,Blockchain,4434465.0,,,25,,,,,,,4434465.0
3993,LoveSac,Furniture,165880000.0,,,257,,,,,,,165880000.0
3994,Luby's,Types of restaurants,323470000.0,,,6133,,,,,,,323470000.0
3995,Gerresheimer,Manufacturing,1392.0,,,9872,,,,,,,1395.2015999999999
3996,Get AS,Triple play (telecommunications),1806000000.0,,,650,,,,,,,175049686.6780133
3997,Mynewsdesk,Public relations,100000000.0,,,160,,,,,,,
3998,Hesburger,Restaurant,325000000.0,,,6700,,,,,,,325747500.0
3999,Logicalis,Information technology,840000000.0,,,3500,,,,,,,972174174.1048232
4000,NB Power,"Electric power distribution,Electric power transmission,Electricity generation",1635.0,,,2500,,,,,,,1635.0
4001,NRG Media,Entertainment,125000000.0,,,450,,,,,,,125000000.0
4002,Naval Group,"Arms industry,Engineering,Shipbuilding",3712000000.0,,,15168,,,,,,,3720537600.0
4003,Phoenix Mecano,Power electronics,686400000.0,,,7500,,,,,,,687978720.0
4004,NGP VAN,"Fundraising,New media,Software as a service,Voter database,Web hosting service",28.9,,,190,,,,,,,28.9
4005,Philip Morris International,Tobacco industry,76047000000.0,,,71000,,,,,,,76047000000.0
4006,National Bank of Greece,Financial services,2522000000.0,,,9,,,,,,,2527800600.0
4007,NS Railinfratrust,Rail transport,1260000000.0,,,2651,,,,,,,1262898000.0
4008,National Petrochemical Company,Chemical industry,20400000000.0,,,37000,,,,,,,20400000000.0
4009,Politika a.d.,"Newspaper,Radio broadcasting",6320000.0,,,245,,,,,,,6334536.0
4010,Ranhill Utilities Berhad,"Energy industry,Water supply network",628.2,,,3902,,,,,,,133.22433667639964
4011,Raycom Media,"Production company,Terrestrial television",2400000000.0,,,8300,,,,,,,2400000000.0
4012,RTL Group,Mass media,6651000000.0,,,16264,,,,,,,6666297300.0
4013,RaceTrac,Retail,9100000000.0,,,7450,,,,,,,9100000000.0
4014,"Popular, Inc.",Financial services,1930000000.0,,,7828,,,,,,,1930000000.0
4015,RSM International,Professional services,7260000000.0,,,51000,,,,,,,7260000000.0
4016,Rabobank,Financial services,12020000000.0,,,41861,,,,,,,12047646000.0
4017,Plum Creek Timber,Real estate investment trust,1480000000.0,,,1300,,,,,,,1480000000.0
4018,Ponsse,Heavy equipment,636600000.0,,,1800,,,,,,,638064180.0
4019,RHI Magnesita,Refractory,2551.0,,,12000,,,,,,,2556.8673
4020,Railways of the Federation of Bosnia and Herzegovina,Rail transport,60360000.0,,,3269,,,,,,,60498828.0
4021,Ramsay Health Care,Healthcare industry,12396000000.0,,,80000,,,,,,,12396000000.0
4022,Polycom,Telecommunications,1200000000.0,,,3451,,,,,,,1200000000.0
4023,Realogy,Real estate,5598000000.0,,,9435,,,,,,,5598000000.0
4024,Realogy,Real estate,5782000000.0,,,9435,,,,,,,5782000000.0
4025,Sprouts Farmers Market,"Grocery store,Health food store",5600000000.0,,,35000,,,,,,,5600000000.0
4026,Stanley Consultants,"Architecture,Construction management,Engineering,Planning",200000000.0,,,1700,,,,,,,200000000.0
4027,Star Entertainment Group,"Gambling,Tourism",2300000000.0,,,8000,,,,,,,2300000000.0
4028,Recife Center for Advanced Studies and Systems,Innovation,100.0,,,600,,,,,,,100.0
4029,Renewable Energy Group,Renewable energy industry,2135000000.0,,,900,,,,,,,2135000000.0
4030,Senior plc,Manufacturing,1110.0,,,8025,,,,,,,1284.6587300670878
4031,StanCorp Financial Group,Insurance,2492900000.0,,,3280,,,,,,,2492900000.0
4032,Spark Therapeutics,Biotechnology,64000000.0,,,368,,,,,,,64000000.0
4033,StarTech.com,Information technology,300.0,,,400,,,,,,,300.0
4034,Sterling Jewelers,Retail,3820000000.0,,,13901,,,,,,,3820000000.0
4035,Cushman & Wakefield,Real estate,9400000000.0,,,50000,,,,,,,9400000000.0
4036,Yazaki,Automotive industry,1926.0,,,306118,,,,,,,13.10365055661146
4037,Music Zone,"Record shop,Retail",70400000.0,,,1100,,,,,,,81477454.59164234
4038,Anritsu,Electronics,85900000000.0,,,3717,,,,,,,584425536.2476243
4039,Steve Madden (company),Footwear,1400000000.0,,,3800,,,,,,,1400000000.0
4040,YugoRosGaz,Petroleum industry,435730000.0,,,22,,,,,,,436732179.0
4041,Z Energy,Petroleum industry,5450000000.0,,,2656,,,,,,,5450000000.0
4042,Phocas Software,Business intelligence,42000000.0,,,200,,,,,,,42000000.0
4043,Steward Bank,Financial services,6155096.0,,,325,,,,,,,6155096.0
4044,Annalee Dolls,Doll,10000000.0,,,30,,,,,,,10000000.0
4045,Yara International,Chemical industry,2322000000.0,,,12883,,,,,,,225063882.8717314
4046,Ziggo,Telecommunications,1564.0,,,2571,,,,,,,1567.5972
4047,Zumiez,Clothing industry,991000000.0,,,8800,,,,,,,991000000.0
4048,Apotek 1 Gruppen,Pharmacy,5592.0,,,86,,,,,,,542.0143122388984
4049,Fjordkraft,Electric utility,4487000000.0,,,195,,,,,,,434910268.0643664
4050,Appian Corporation,Enterprise software,304600000.0,,,1400,,,,,,,304600000.0
4051,Apple Bank for Savings,Bank,340730000.0,,,1001,,,,,,,340730000.0
4052,Fluidra,Swimming pool,1525000000.0,,,5500,,,,,,,1528507500.0
4053,Arch Resources,Coal mining,2320000000.0,,,3790,,,,,,,2320000000.0
4054,Fingersoft,Video game industry,29600000.0,,,55,,,,,,,29668080.0
4055,Nippon Electric Glass,Glass,252540000000.0,,,5275,,,,,,,1718170255.2267175
4056,Nippon Flour Mills,Food industry,3050000000.0,,,3700,,,,,,,3050000000.0
4057,Nippon Flour Mills,Food industry,323400000000.0,,,3700,,,,,,,2200270295.9543853
4058,Nissin Electric,Electrical device,1070000000.0,,,4720,,,,,,,1070000000.0
4059,Nisshinbo Holdings,Manufacturing,533900000000.0,,,23055,,,,,,,3632419019.8207984
4060,Newmont,"Metal,Mining",11487000000.0,,,14300,,,,,,,11487000000.0
4061,Nippon Kayaku,"Chemical substance,Medication",1340000000.0,,,1879,,,,,,,1340000000.0
4062,Nippon Soda,Chemical industry,142700000000.0,,,2702,,,,,,,970867567.2006516
4063,Nismo,Motor vehicle,2900000000000.0,,,205,,,,,,,19730314960.62992
4064,Nitro Química,Chemical substance,172800000.0,,,500,,,,,,,172800000.0
4065,Neterra,Telecommunications,12.0,,,131,,,,,,,12.0276
4066,North-Western Shipping Company,Transport,126200000.0,,,2200,,,,,,,126200000.0
4067,Uni-President Enterprises Corporation,Food industry,456000000000.0,,,188931,,,,,,,456000000000.0
4068,Unicorn Grocery,Food industry,8000000.0,,,77,,,,,,,9258801.658141173
4069,Ural Automotive Plant,Automotive industry,19792000000.0,,,4000,,,,,,,188495238.09523812
4070,Valeo,Automotive industry,19200000000.0,,,114700,,,,,,,19244160000.0
4071,Capgemini Engineering,Research and development,2916000000.0,,,46693,,,,,,,2922706800.0
4072,Unibanco,Financial services,19300000000.0,,,51300,,,,,,,19300000000.0
4073,VST Industries,Conglomerate (company),117000000.0,,,784,,,,,,,117000000.0
4074,CarDon & Associates,Retirement community,170000000.0,,,3000,,,,,,,170000000.0
4075,United Bank for Africa Kenya Limited,Bank,683259.0,,,70,,,,,,,
4076,Urstadt Biddle Properties,Real estate investment trust,137000000.0,,,57,,,,,,,137000000.0
4077,Valjaonica bakra Sevojno,Non-ferrous metal,142780000.0,,,1066,,,,,,,143108394.0
4078,Valtra,Agricultural machinery,84809000.0,,,918,,,,,,,85004060.7
4079,Veritiv,Pulp and paper industry,6345000000.0,,,6400,,,,,,,6345000000.0
4080,Vestas,Electrical device,12147000000.0,,,25000,,,,,,,12174938100.0
4081,MT Højgaard,"Civil engineering,Construction",6979.0,,,3846,,,,,,,940.4352858929026
4082,Veidekke Industry,Asphalt,3.0,,,947,,,,,,,0.29078021042859353
4083,Brita (company),Water filter,548000000.0,,,1953,,,,,,,549260400.0
4084,Brookfield Properties,Real estate,2400000000.0,,,2264,,,,,,,2400000000.0
4085,CEMIG,Electricity,6500000000.0,,,16300,,,,,,,6500000000.0
4086,CTEEP,Electricity,814700000.0,,,1416,,,,,,,814700000.0
4087,Bright Health,Health insurance,400000000.0,,,1500,,,,,,,400000000.0
4088,Burlington (department store),Retail,6110000000.0,,,40000,,,,,,,6110000000.0
4089,Burlington Resources,Petroleum industry,7587000000.0,,,2416,,,,,,,7587000000.0
4090,Bristol Myers Squibb,Medication,42518000000.0,,,30000,,,,,,,42518000000.0
4091,Buffalo Wild Wings,Restaurant,3669000000.0,,,44000,,,,,,,3669000000.0
4092,CNO Financial Group,Financial services,3800000000.0,,,3300,,,,,,,3800000000.0
4093,CWT (company),Travel management company,1500000000.0,,,18000,,,,,,,1500000000.0
4094,Bridgewater Systems,Telecommunications,93400000.0,,,300,,,,,,,93400000.0
4095,CIECH,Chemical industry,3200000000.0,,,3900,,,,,,,
4096,CRISPR Therapeutics,Biotechnology,289590000.0,,,304,,,,,,,289590000.0
4097,Canon Inc.,Electronics,3590000000000.0,,,197673,,,,,,,24424769209.883247
4098,Capgemini,"Consultant,Information technology,Outsourcing",18160000000.0,,,300000,,,,,,,18201768000.0
4099,Cartamundi,"Casino,Collectable,Packaging and labeling,Retail,Trading card",387000000.0,,,2200,,,,,,,387890100.0
4100,Cebu Pacific,Airline,22620000000.0,,,6498,,,,,,,387602379.77193844
4101,Century Golden Resources Group,Real estate,5000000000.0,,,20000,,,,,,,5000000000.0
4102,Canadian Solar,"List of photovoltaics companies,Renewable energy",3500000000.0,,,13478,,,,,,,3500000000.0
4103,CareFirst BlueCross BlueShield,Managed care,10100000000.0,,,8480,,,,,,,10100000000.0
4104,Carl Zeiss Meditec,Health care,1646.0,,,3000,,,,,,,1649.7857999999999
4105,Capital Group Companies,Financial services,7600000000.0,,,7500,,,,,,,7600000000.0
4106,Canopy Growth,Cannabis industry,607000000.0,,,2000,,,,,,,607000000.0
4107,Cognizant,"Consultant,Information technology,Outsourcing",18650000000.0,,,330600,,,,,,,18650000000.0
4108,Collins Foods,"Consumer service,Franchising,Restaurant",571600000.0,,,9181,,,,,,,571600000.0
4109,Commcare Pharmacy,Pharmacy,131400000.0,,,60,,,,,,,131400000.0
4110,Consolidated Edison,Energy,13676000000.0,,,14071,,,,,,,13676000000.0
4111,Clean Harbors,"Fossil fuel,Waste management",3400000000.0,,,14400,,,,,,,3400000000.0
4112,Conn's,Retail,1386000000.0,,,4260,,,,,,,1386000000.0
4113,Coop Norden,Retail,89500000000.0,,,25000,,,,,,,
4114,Cigna,"Insurance,Managed care",160401000000.0,,,73800,,,,,,,160401000000.0
4115,Cintas,Tertiary sector of the economy,7090000000.0,,,40000,,,,,,,7090000000.0
4116,CliftonLarsonAllen,Professional services,865000000.0,,,6100,,,,,,,865000000.0
4117,Columbia River Knife & Tool,Manufacturing,25000000.0,,,40,,,,,,,25000000.0
4118,Columbia Sportswear,Clothing,2800000000.0,,,8900,,,,,,,2800000000.0
4119,Commercial Bank of Africa (Tanzania),Bank,23236000000.0,,,181,,,,,,,23236000000.0
4120,Commonwealth Financial Network,Financial services,1233000000.0,,,854,,,,,,,1233000000.0
4121,Consorcio ARA,Construction,532900000.0,,,8023,,,,,,,532900000.0
4122,Constellation Software,IT service management,3100000000.0,,,16000,,,,,,,3100000000.0
4123,Cloetta,Confectionery,5784000000.0,,,2600,,,,,,,
4124,Control4,Home automation,274000000.0,,,700,,,,,,,274000000.0
4125,Com Hem,Telecommunications,4910000000.0,,,993,,,,,,,
4126,Consolidated Communications,Telecommunications,1100000000.0,,,4100,,,,,,,1100000000.0
4127,Cosan,"Energy industry,Sugar industry",3972000000.0,,,45000,,,,,,,3972000000.0
4128,DIA (supermarket chain),Retail,6.882,,,40,,,,,,,6.8978285999999995
4129,DallasNews Corporation,Newspaper,154219000.0,,,743,,,,,,,154219000.0
4130,Dana (company),Drink,13000000.0,,,100,,,,,,,13029900.0
4131,Cosmo Oil Company,Petroleum industry,34300000000.0,,,1837,,,,,,,34300000000.0
4132,Coterra,Natural gas,1466000000.0,,,503,,,,,,,1466000000.0
4133,Critical Software,Software,58.0,,,900,,,,,,,58.133399999999995
4134,Currys plc,Consumer electronics,10344.0,,,35000,,,,,,,11971.630543976538
